hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
969,2012-02-10 08:00:00,112.0,91.11,93.0,-7.17,6.4,0.0,5.990733,118.251045,76.59312,0.0,,112.0,42.159996,125.30367,0.17015317,19.329231,122.36413,0.13557525,15.664627,117.26193,0.043198723,130.31036,130.29707,40105.62,-4.4862094,38558.78,42023.926,39182.56,0.0,0.0,39162.26,806.0991,0.0,0.0,0.0,0.0,39162.26,806.0991,38531.066,37375.1328125
970,2012-02-10 09:00:00,189.0,86.05,160.0,-5.96,7.0,0.0,14.584316,130.15831,68.06228,0.0,,189.0,43.010174,174.73013,0.28713346,35.182293,170.73134,0.22878325,32.20164,163.60986,0.072897844,191.96672,191.85835,59051.637,-2.156765,57620.137,62309.71,58844.58,0.0,0.0,58800.098,803.84753,0.0,0.0,0.0,0.0,58800.098,803.84753,57846.723,56111.3203125
971,2012-02-10 10:00:00,210.0,34.86,195.0,-4.75,7.7,0.0,21.702463,143.49069,61.403755,0.0,,210.0,19.415255,205.24222,0.3190372,19.24508,200.55971,0.25420362,18.19693,192.19366,0.08099761,206.26216,206.24783,63483.188,-0.8389824,62094.45,66894.52,63813.844,0.0,0.0,63762.12,798.20526,0.0,0.0,0.0,0.0,63762.12,798.20526,62727.934,60846.09375
972,2012-02-10 11:00:00,196.0,8.3,192.0,-3.54,8.3,0.0,26.761673,158.43233,57.30087,0.0,,196.0,4.7966795,192.49223,0.29776803,4.789897,188.10765,0.2372567,4.5858736,180.26086,0.07559777,181.22389,181.21603,55778.625,-0.23093909,54313.57,58444.918,55910.68,0.0,0.0,55870.76,797.37897,0.0,0.0,0.0,0.0,55870.76,797.37897,54964.555,53315.6171875
973,2012-02-10 12:00:00,128.0,0.0,128.0,-3.51,7.8,0.0,29.19645,174.65807,56.331493,0.0,,128.0,0.0,126.12422,0.19446076,0.0,123.25004,0.15494315,0.0,118.10877,0.04936997,115.794975,115.79337,35641.164,-1.328055,34080.72,36850.062,35298.934,0.0,0.0,35282.73,788.68256,0.0,0.0,0.0,0.0,35282.73,788.68256,34710.09,33668.78515625
974,2012-02-10 13:00:00,106.0,0.0,106.0,-3.48,7.3,0.0,28.673021,191.25566,58.68347,0.0,,106.0,0.0,104.02936,0.16103782,0.0,101.65809,0.12831229,0.0,97.41752,0.040884506,95.50923,95.508606,29397.598,-1.6224679,27855.248,30166.602,28806.268,0.0,0.0,28795.293,783.91223,0.0,0.0,0.0,0.0,28795.293,783.91223,28328.336,27478.486328125
975,2012-02-10 14:00:00,163.0,21.71,155.0,-3.44,6.8,0.0,25.267538,207.11234,64.018234,0.0,,163.0,8.162518,152.35602,0.24763362,8.101449,148.89558,0.19731042,7.5776343,142.68427,0.06286957,147.31827,147.31769,45344.137,-0.48224542,43806.85,47210.016,45141.87,0.0,0.0,45115.61,792.1426,0.0,0.0,0.0,0.0,45115.61,792.1426,44382.47,43050.99609375
976,2012-02-10 15:00:00,70.0,0.0,70.0,-4.41,6.2,0.0,19.42222,221.50346,71.6577,0.0,,70.0,0.0,68.5282,0.10634573,0.0,66.96541,0.08473454,0.0,64.17203,0.026999202,62.915043,62.91015,19363.672,-3.0974789,17931.76,19529.934,18616.889,0.0,0.0,18612.277,779.55597,0.0,0.0,0.0,0.0,18612.277,779.55597,18310.389,17761.078125
977,2012-02-10 16:00:00,36.0,19.74,34.0,-5.37,5.6,0.0,11.729379,234.30832,80.89697,0.0,,36.0,1.5443854,34.700924,0.05469209,1.4917831,33.89628,0.04357776,1.0945992,32.48265,0.013885304,32.919315,32.916084,10131.466,-4.6561937,8952.029,9806.796,9374.763,0.0,0.0,9373.532,765.38666,0.0,0.0,0.0,0.0,9373.532,765.38666,9221.807,8945.15234375
978,2012-02-10 17:00:00,0.0,0.0,0.0,-6.34,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,2012-02-10 18:00:00,0.0,0.0,0.0,-7.07,4.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,2012-02-10 19:00:00,0.0,0.0,0.0,-7.81,4.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,2012-02-10 20:00:00,0.0,0.0,0.0,-8.55,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,2012-02-10 21:00:00,0.0,0.0,0.0,-9.04,3.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,2012-02-10 22:00:00,0.0,0.0,0.0,-9.53,3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,2012-02-10 23:00:00,0.0,0.0,0.0,-10.02,3.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,2012-02-11 00:00:00,0.0,0.0,0.0,-10.54,3.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,2012-02-11 01:00:00,0.0,0.0,0.0,-11.07,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,2012-02-11 02:00:00,0.0,0.0,0.0,-11.59,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,2012-02-11 03:00:00,0.0,0.0,0.0,-11.75,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,2012-02-11 04:00:00,0.0,0.0,0.0,-11.91,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,2012-02-11 05:00:00,0.0,0.0,0.0,-12.07,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,2012-02-11 06:00:00,0.0,0.0,0.0,-10.76,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,2012-02-11 07:00:00,17.0,0.0,17.0,-9.45,3.3,0.0,-3.3475437,107.095985,85.57702,0.0,,17.0,0.0,16.383337,0.02582682,0.0,15.998684,0.0,0.0,15.331587,0.0,15.024955,15.0226345,4623.873,-9.071375,3739.1116,4134.7085,3981.812,0.0,0.0,3981.5723,752.4409,0.0,0.0,0.0,0.0,3981.5723,752.4409,3917.5376,3800.011474609375
993,2012-02-11 08:00:00,81.0,14.08,78.0,-8.14,3.4,0.0,6.2408557,118.04232,76.34726,0.0,,81.0,6.505904,91.60745,0.1230572,2.9863186,89.49132,0.09804996,2.4336104,85.75898,0.031241935,86.45935,86.44573,26607.707,-5.9755964,25085.32,27506.879,26169.658,0.0,0.0,26160.764,796.92706,0.0,0.0,0.0,0.0,26160.764,796.92706,25737.543,24965.41796875
994,2012-02-11 09:00:00,162.0,35.12,150.0,-6.76,3.2,0.0,14.854672,129.9715,67.79119,0.0,,162.0,17.685455,161.37206,0.2461144,14.711338,157.68123,0.19609992,13.489741,151.10403,0.06248387,161.36313,161.31816,49651.926,-2.6672337,48139.65,52170.92,50041.504,0.0,0.0,50009.523,799.1322,0.0,0.0,0.0,0.0,50009.523,799.1322,49198.504,47722.546875
995,2012-02-11 10:00:00,198.0,22.98,188.0,-5.37,3.0,0.0,21.995407,143.3382,61.10685,0.0,,198.0,12.9008045,191.73796,0.3008065,12.787802,187.36313,0.23967768,12.103904,179.54759,0.076369174,187.89331,187.89658,57834.35,-0.53939265,56388.055,60719.918,57820.59,0.0,0.0,57777.26,789.682,0.0,0.0,0.0,0.0,57777.26,789.682,56839.88,55134.6796875
996,2012-02-11 11:00:00,134.0,0.0,134.0,-3.99,2.9,0.0,27.074852,158.33281,56.98413,0.0,,134.0,0.0,132.65689,0.2035761,0.0,129.63283,0.16220611,0.0,124.225334,0.051684186,121.79148,121.796036,37488.934,-0.83794063,35928.645,38787.32,37092.84,0.0,0.0,37074.977,790.84644,0.0,0.0,0.0,0.0,37074.977,790.84644,36473.77,35379.5546875
997,2012-02-11 12:00:00,92.0,0.0,92.0,-3.9,2.9,0.0,29.521181,174.62964,56.008358,0.0,,92.0,0.0,90.18365,0.13976867,0.0,88.1267,0.11136539,0.0,84.45061,0.035484668,82.79637,82.79143,25483.318,-1.7573729,23969.895,25982.639,24907.662,0.0,0.0,24899.432,783.2429,0.0,0.0,0.0,0.0,24899.432,783.2429,24495.645,23760.775390625
998,2012-02-11 13:00:00,136.0,0.0,136.0,-3.82,2.8,0.0,28.99606,191.3043,58.37048,0.0,,136.0,0.0,133.836,0.20661455,0.0,130.78844,0.16462709,0.0,125.33265,0.052455593,122.8774,122.87266,37819.996,-0.61891377,36259.9,39119.934,37433.164,0.0,0.0,37414.93,789.0611,0.0,0.0,0.0,0.0,37414.93,789.0611,36807.406,35703.18359375
999,2012-02-11 14:00:00,133.0,2.68,132.0,-3.73,2.8,0.0,25.576614,207.22713,63.727417,0.0,,133.0,1.0192832,129.5905,0.20205688,1.0116417,126.642944,0.16099562,0.9474233,121.36001,0.051298484,119.91156,119.90538,36907.113,-0.6062173,35346.547,38136.74,36522.29,0.0,0.0,36504.656,782.12195,0.0,0.0,0.0,0.0,36504.656,782.12195,35911.766,34834.4140625
1000,2012-02-11 15:00:00,85.0,3.93,84.0,-5.13,3.1,0.0,19.71066,221.66505,71.39277,0.0,,85.0,0.9394682,82.19117,0.1291341,0.9246707,80.31942,0.10289194,0.82568955,76.968925,0.032784745,76.27086,76.26794,23475.404,-3.1821792,21983.355,23931.818,22920.121,0.0,0.0,22913.21,784.2765,0.0,0.0,0.0,0.0,22913.21,784.2765,22541.273,21865.03515625
1001,2012-02-11 16:00:00,35.0,18.9,33.0,-6.52,3.4,0.0,11.996503,234.49985,80.65539,0.0,,35.0,1.5502726,33.671417,0.053172864,1.4971858,32.89058,0.04236727,1.1106281,31.518896,0.013499601,31.990164,31.990746,9846.743,-5.7190247,8678.866,9536.367,9138.915,0.0,0.0,9137.751,767.80676,0.0,0.0,0.0,0.0,9137.751,767.80676,8989.8955,8720.19921875
1002,2012-02-11 17:00:00,0.0,0.0,0.0,-7.92,3.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,2012-02-11 18:00:00,0.0,0.0,0.0,-9.11,3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,2012-02-11 19:00:00,0.0,0.0,0.0,-10.31,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,2012-02-11 20:00:00,0.0,0.0,0.0,-11.51,3.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,2012-02-11 21:00:00,0.0,0.0,0.0,-12.36,3.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,2012-02-11 22:00:00,0.0,0.0,0.0,-13.2,2.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,2012-02-11 23:00:00,0.0,0.0,0.0,-14.05,2.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,2012-02-12 00:00:00,0.0,0.0,0.0,-14.51,2.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,2012-02-12 01:00:00,0.0,0.0,0.0,-14.98,2.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,2012-02-12 02:00:00,0.0,0.0,0.0,-15.45,2.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,2012-02-12 03:00:00,0.0,0.0,0.0,-15.65,2.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,2012-02-12 04:00:00,0.0,0.0,0.0,-15.85,2.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,2012-02-12 05:00:00,0.0,0.0,0.0,-16.05,2.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,2012-02-12 06:00:00,0.0,0.0,0.0,-13.61,2.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,2012-02-12 07:00:00,13.0,0.0,13.0,-11.16,2.1,0.0,-3.1076503,106.87084,85.411285,0.0,,13.0,0.0,12.644768,0.01974992,0.0,12.351009,0.0,0.0,11.835934,0.0,11.599215,11.597317,3569.6182,-10.843455,2765.705,3061.8408,2934.9048,0.0,0.0,2934.7754,742.76624,0.0,0.0,0.0,0.0,2934.7754,742.76624,2887.4084,2800.7861328125
1017,2012-02-12 08:00:00,111.0,73.55,95.0,-8.72,1.9,0.0,6.4959006,117.833336,76.0966,0.0,,111.0,33.940804,124.07023,0.16863394,15.654329,121.16555,0.13436477,12.828989,116.113174,0.04281302,126.40528,126.368935,38896.355,-5.2244086,37344.74,40788.86,38170.527,0.0,0.0,38151.207,798.4595,0.0,0.0,0.0,0.0,38151.207,798.4595,37536.0,36409.921875
1018,2012-02-12 09:00:00,207.0,112.58,168.0,-6.7,2.1,0.0,15.129858,129.78467,67.51539,0.0,,207.0,57.12042,187.2601,0.3144795,48.205013,182.95894,0.25057212,44.280163,175.32784,0.079840496,215.29408,215.21255,66239.55,-0.8258534,64886.09,69876.11,65449.875,0.0,0.0,65393.93,799.80865,0.0,0.0,0.0,0.0,65393.93,799.80865,64333.855,62403.83984375
1019,2012-02-12 10:00:00,240.0,63.63,212.0,-4.67,2.3,0.0,22.293077,143.1863,60.805347,0.0,,240.0,36.003586,224.60481,0.36461392,35.688408,219.48024,0.2905184,33.814625,210.32497,0.092568696,239.34752,239.32962,73665.9,1.7758478,72399.19,77401.12,74051.91,0.0,0.0,73981.555,797.67065,0.0,0.0,0.0,0.0,73981.555,797.67065,72782.664,70599.1875
1020,2012-02-12 11:00:00,226.0,22.36,215.0,-2.65,2.5,0.0,27.392553,158.23492,56.663094,0.0,,226.0,13.132973,216.30173,0.34334478,13.114381,211.37572,0.2735715,12.576415,202.5583,0.08716885,210.91745,210.90532,64916.65,2.9551492,63543.777,67744.9,64658.887,0.0,0.0,64604.92,792.2693,0.0,0.0,0.0,0.0,64604.92,792.2693,63556.51,61649.81640625
1021,2012-02-12 12:00:00,295.0,88.21,251.0,-2.6,3.1,0.0,29.850012,174.60431,55.681522,0.0,,295.0,49.73911,260.70288,0.4481713,49.67093,254.77112,0.35709554,47.740883,244.14336,0.11378235,286.15805,286.16772,88084.36,4.7084894,87019.7,92233.92,87507.01,0.0,0.0,87407.88,787.45667,0.0,0.0,0.0,0.0,87407.88,787.45667,85987.164,83407.546875
1022,2012-02-12 13:00:00,289.0,121.75,233.0,-2.56,3.7,0.0,29.322508,191.35742,58.05468,0.0,,289.0,60.254986,239.89404,0.43905595,60.175415,234.43956,0.3498326,57.475048,224.65984,0.11146814,276.6014,276.57153,85128.97,4.2291126,84021.13,89181.47,84849.74,0.0,0.0,84756.7,787.0268,0.0,0.0,0.0,0.0,84756.7,787.0268,83378.42,80877.0703125
1023,2012-02-12 14:00:00,260.0,195.7,186.0,-2.51,4.3,0.0,25.888266,207.34718,63.434734,0.0,,260.0,75.35042,185.9044,0.39499843,74.78439,181.71864,0.31472826,70.12372,174.13722,0.10028275,239.474,239.46812,73708.49,3.141271,72447.8,77149.484,73491.53,0.0,0.0,73422.85,791.06854,0.0,0.0,0.0,0.0,73422.85,791.06854,72225.17,70058.421875
1024,2012-02-12 15:00:00,158.0,146.78,120.0,-3.73,3.8,0.0,20.000908,221.8321,71.12675,0.0,,158.0,35.687557,118.08483,0.2400375,35.122955,115.43199,0.19125795,31.437817,110.615944,0.060941055,139.27242,139.32693,42885.527,-0.33231732,41346.473,44540.004,42352.824,0.0,0.0,42329.895,791.56683,0.0,0.0,0.0,0.0,42329.895,791.56683,41638.176,40389.03125
1025,2012-02-12 16:00:00,55.0,108.74,43.0,-4.96,3.4,0.0,12.264856,234.69666,80.413185,0.0,,55.0,9.335149,41.839733,0.08355736,9.013852,40.89907,0.06657714,6.7557197,39.192696,0.021213658,45.050236,45.03973,13863.794,-3.832308,12566.165,13724.408,13061.463,0.0,0.0,13059.167,769.9062,0.0,0.0,0.0,0.0,13059.167,769.9062,12845.0,12459.650390625
1026,2012-02-12 17:00:00,0.0,0.0,0.0,-6.18,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,2012-02-12 18:00:00,0.0,0.0,0.0,-7.2,2.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,2012-02-12 19:00:00,0.0,0.0,0.0,-8.23,2.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,2012-02-12 20:00:00,0.0,0.0,0.0,-9.25,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,2012-02-12 21:00:00,0.0,0.0,0.0,-9.92,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,2012-02-12 22:00:00,0.0,0.0,0.0,-10.58,1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,2012-02-12 23:00:00,0.0,0.0,0.0,-11.25,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,2012-02-13 00:00:00,0.0,0.0,0.0,-11.41,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,2012-02-13 01:00:00,0.0,0.0,0.0,-11.57,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,2012-02-13 02:00:00,0.0,0.0,0.0,-11.73,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,2012-02-13 03:00:00,0.0,0.0,0.0,-12.05,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,2012-02-13 04:00:00,0.0,0.0,0.0,-12.37,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2012-02-13 05:00:00,0.0,0.0,0.0,-12.69,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,2012-02-13 06:00:00,0.0,0.0,0.0,-10.54,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,2012-02-13 07:00:00,17.0,0.0,17.0,-8.39,0.9,0.0,-2.8628168,106.64545,85.24232,0.0,,17.0,0.0,16.573145,0.02582682,0.0,16.183298,0.0,0.0,15.508521,0.0,15.19835,15.198594,4677.918,-7.940387,3789.5244,4178.3794,4001.2332,0.0,0.0,4000.9902,748.06195,0.0,0.0,0.0,0.0,4000.9902,748.06195,3936.6357,3818.536865234375
1041,2012-02-13 08:00:00,103.0,45.01,93.0,-6.24,1.0,0.0,6.75576,117.62412,75.841255,0.0,,103.0,20.76727,112.63362,0.15648015,9.727838,110.02519,0.12468082,8.020699,105.43663,0.039727397,111.22712,111.169716,34217.55,-2.9733963,32661.695,35479.473,33383.984,0.0,0.0,33369.137,797.9061,0.0,0.0,0.0,0.0,33369.137,797.9061,32829.594,31844.70703125
1042,2012-02-13 09:00:00,163.0,31.32,152.0,-4.7,1.2,0.0,15.40976,129.59787,67.23498,0.0,,163.0,16.0119,162.8144,0.24763362,13.681716,159.09113,0.19731042,12.589487,152.45511,0.06286957,161.80531,161.7627,49790.58,-0.010316727,48279.246,51942.11,49395.13,0.0,0.0,49363.46,794.6984,0.0,0.0,0.0,0.0,49363.46,794.6984,48563.098,47106.20703125
1043,2012-02-13 10:00:00,288.0,141.58,225.0,-3.16,1.4,0.0,22.595358,143.035,60.499363,0.0,,288.0,80.74324,240.93036,0.43753672,80.15445,235.4313,0.34862208,76.02368,225.61076,0.111082435,295.71063,295.67868,91008.89,5.2976437,89987.92,95218.95,90224.77,0.0,0.0,90118.65,791.70575,0.0,0.0,0.0,0.0,90118.65,791.70575,88660.13,86000.328125
1044,2012-02-13 11:00:00,319.0,130.78,254.0,-1.62,1.6,0.0,27.714663,158.1387,56.337868,0.0,,319.0,77.4339,266.24265,0.48463267,77.32422,260.1912,0.38614738,74.21243,249.33723,0.12303922,317.19925,317.21927,97641.336,7.332872,96722.71,101755.05,96509.78,0.0,0.0,96388.88,789.9968,0.0,0.0,0.0,0.0,96388.88,789.9968,94823.83,91979.1171875
1045,2012-02-13 12:00:00,281.0,67.48,247.0,-1.53,1.9,0.0,30.182827,174.58206,55.351097,0.0,,281.0,38.37108,256.07306,0.42690215,38.31844,250.24565,0.34014863,36.857975,239.80669,0.108382516,271.23758,271.20853,83478.51,5.972115,82346.26,86994.12,83359.37,0.0,0.0,83268.56,787.10803,0.0,0.0,0.0,0.0,83268.56,787.10803,81916.33,79458.8359375
1046,2012-02-13 13:00:00,323.0,189.26,235.0,-1.44,2.2,0.0,29.65225,191.415,57.73619,0.0,,323.0,94.560745,238.51367,0.49070957,94.43572,233.12805,0.39098936,90.276855,223.40218,0.12458204,307.52753,307.5002,94651.44,6.897284,93687.83,98677.66,94144.62,0.0,0.0,94030.09,786.37915,0.0,0.0,0.0,0.0,94030.09,786.37915,92498.305,89723.359375
1047,2012-02-13 14:00:00,239.0,130.54,189.0,-1.35,2.5,0.0,26.202381,207.4725,63.14031,0.0,,239.0,50.860638,188.86845,0.36309472,50.47783,184.61574,0.28930792,47.389423,176.91345,0.092182994,219.90715,219.87807,67679.664,4.493614,66342.74,70408.76,67003.75,0.0,0.0,66946.15,787.7949,0.0,0.0,0.0,0.0,66946.15,787.7949,65854.75,63879.109375
1048,2012-02-13 15:00:00,157.0,132.77,122.0,-2.41,2.3,0.0,20.292856,222.00456,70.85972,0.0,,157.0,32.858295,120.03722,0.23851828,32.33622,117.34025,0.19004746,29.010443,112.44459,0.060555354,138.68527,138.71877,42697.484,1.3261027,41156.703,44132.992,41865.266,0.0,0.0,41842.63,785.3067,0.0,0.0,0.0,0.0,41842.63,785.3067,41159.246,39924.46875
1049,2012-02-13 16:00:00,42.0,26.11,39.0,-3.46,2.1,0.0,12.534347,234.89867,80.17046,0.0,,42.0,2.3417385,39.741306,0.063807435,2.3008647,38.821785,0.05084072,1.7469732,37.202694,0.016199522,38.18655,38.186344,11753.735,-2.417718,10513.966,11442.777,10930.366,0.0,0.0,10928.692,763.59845,0.0,0.0,0.0,0.0,10928.692,763.59845,10751.51,10428.96484375
1050,2012-02-13 17:00:00,0.0,0.0,0.0,-4.52,1.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,2012-02-13 18:00:00,0.0,0.0,0.0,-4.98,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,2012-02-13 19:00:00,0.0,0.0,0.0,-5.44,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,2012-02-13 20:00:00,0.0,0.0,0.0,-5.9,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,2012-02-13 21:00:00,0.0,0.0,0.0,-6.21,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,2012-02-13 22:00:00,0.0,0.0,0.0,-6.52,1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2012-02-13 23:00:00,0.0,0.0,0.0,-6.83,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,2012-02-14 00:00:00,0.0,0.0,0.0,-6.71,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,2012-02-14 01:00:00,0.0,0.0,0.0,-6.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2012-02-14 02:00:00,0.0,0.0,0.0,-6.48,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,2012-02-14 03:00:00,0.0,0.0,0.0,-6.61,1.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,2012-02-14 04:00:00,0.0,0.0,0.0,-6.74,1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,2012-02-14 05:00:00,0.0,0.0,0.0,-6.86,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2012-02-14 06:00:00,0.0,0.0,0.0,-5.43,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,2012-02-14 07:00:00,24.0,0.0,24.0,-3.99,0.5,0.0,-2.61315,106.41985,85.07018,0.0,,24.0,0.0,23.577477,0.036461394,0.0,23.010683,0.0,0.0,22.051527,0.0,21.610497,21.6072,6650.3945,-3.3333116,5641.2925,6152.7456,5903.7856,0.0,0.0,5903.233,753.8849,0.0,0.0,0.0,0.0,5903.233,753.8849,5808.837,5634.57177734375
1065,2012-02-14 08:00:00,136.0,141.05,104.0,-2.55,0.2,0.0,7.0203238,117.41472,75.58134,0.0,,136.0,65.110916,130.11017,0.20661455,31.767467,127.07465,0.16462709,26.389288,121.77561,0.052455593,145.253,145.13557,44673.98,1.9514418,43148.715,46165.168,42039.516,0.0,0.0,42015.406,790.4969,0.0,0.0,0.0,0.0,42015.406,790.4969,41336.44,40096.34765625
1066,2012-02-14 09:00:00,219.0,126.37,174.0,-1.32,1.1,0.0,15.694267,129.4111,66.950066,0.0,,219.0,65.105736,193.33392,0.3327102,56.1177,188.89331,0.26509804,51.724552,181.0147,0.08446893,228.16724,228.02472,70183.38,5.3353105,68877.18,72919.53,67580.77,0.0,0.0,67518.31,781.84753,0.0,0.0,0.0,0.0,67518.31,781.84753,66424.16,64431.43359375
1067,2012-02-14 10:00:00,281.0,122.23,226.0,-0.09,1.9,0.0,22.902134,142.88432,60.18901,0.0,,281.0,70.260956,241.7335,0.42690215,69.748886,236.2159,0.34014863,66.22145,226.36264,0.108382516,286.83862,286.82153,88282.73,7.843999,87220.664,91653.445,87103.64,0.0,0.0,87002.59,783.6805,0.0,0.0,0.0,0.0,87002.59,783.6805,85594.4,83026.5703125
1068,2012-02-14 11:00:00,311.0,111.53,255.0,1.14,2.8,0.0,28.041061,158.04413,56.008568,0.0,,311.0,66.56651,267.7825,0.47247887,66.47217,261.6828,0.37646344,63.84836,250.76688,0.1199536,308.4405,308.44376,94939.52,9.175596,93978.516,98374.85,94201.016,0.0,0.0,94083.8,781.6259,0.0,0.0,0.0,0.0,94083.8,781.6259,92556.84,89780.1328125
1069,2012-02-14 12:00:00,348.0,170.94,261.0,1.38,2.7,0.0,30.51951,174.56291,55.01721,0.0,,348.0,98.02233,268.99628,0.5286902,97.88776,262.90317,0.42125168,94.228836,251.93558,0.13422461,339.37265,339.28665,104431.98,10.277998,103621.39,108108.984,103510.48,0.0,0.0,103369.22,780.5498,0.0,0.0,0.0,0.0,103369.22,780.5498,101689.76,98639.0625
