hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
1003,2021-02-11 18:00:00,0.0,,0.0,4.13701,6.78375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,2021-02-11 19:00:00,0.0,,0.0,4.23523,7.1175,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,2021-02-11 20:00:00,0.0,,0.0,4.18375,8.4675,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,2021-02-11 21:00:00,0.0,,0.0,3.792,8.61542,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,2021-02-11 22:00:00,0.0,,0.0,3.36523,8.175,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,2021-02-11 23:00:00,0.0,,0.0,2.87802,8.46458,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,2021-02-12 00:00:00,0.0,,0.0,2.12654,7.51,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,2021-02-12 01:00:00,0.0,,0.0,1.28045,6.32208,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,2021-02-12 02:00:00,0.0,,0.0,0.47308,5.17292,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,2021-02-12 03:00:00,0.0,,0.0,-0.0393,3.9325,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,2021-02-12 04:00:00,0.0,,0.0,-0.485,3.4275,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,2021-02-12 05:00:00,0.0,,0.0,-0.83217,3.29833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,2021-02-12 06:00:00,0.0,,0.0,-1.13008,3.83125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,2021-02-12 07:00:00,0.13333,,0.13333,-1.0656,4.74083,0.2,-3.1708772,105.87588,88.30466,0.0,,0.13333,0.0,0.14132375,5.073609e-05,0.0,0.14081982,0.0,0.0,0.134316,0.0,0.13162968,0.13162737,26.949167,-1.0625819,0.57161397,0.5582915,0.55686694,0.0,0.0,0.5568628,29.173613,0.0,0.0,0.0,0.5568628,0.0,200.0,0.0,0.0
1017,2021-02-12 08:00:00,75.18333,,39.98333,0.13887,5.97708,0.2,6.9094687,116.425934,78.09636,0.0,,75.18333,60.353447,47.804123,0.028609527,51.86417,47.633667,0.022761865,41.88524,45.433685,0.0,85.57255,85.50655,17507.72,1.9485815,16507.688,17698.666,16395.75,0.0,0.0,16390.412,777.74194,0.0,0.0,0.0,0.0,16390.412,777.74194,16128.166,15644.3212890625
1018,2021-02-12 09:00:00,219.51666,,62.03333,2.10639,7.08125,0.2,16.059538,128.02213,69.001625,0.0,,219.51666,203.99652,70.62453,0.08353271,203.99652,70.3727,0.066459,185.73236,67.122505,0.0,247.79778,247.7968,50732.91,6.9931746,49912.867,52596.11,50196.28,0.0,0.0,50149.77,786.07886,0.0,0.0,0.0,0.0,50149.77,786.07886,49347.375,47866.953125
1019,2021-02-12 10:00:00,312.93332,,124.55,3.97087,7.425,0.2,23.768652,141.20123,61.611183,0.0,,312.93332,222.2268,134.01329,0.11908057,222.2268,133.53543,0.09474103,209.96811,127.368034,0.0,330.58942,330.58713,67683.49,10.349667,67115.33,70016.336,66948.19,0.0,0.0,66864.97,782.62537,0.0,0.0,0.0,0.0,66864.97,782.62537,65795.13,63821.27734375
1020,2021-02-12 11:00:00,394.41666,,160.21667,5.63621,7.2025,0.2,29.400927,156.25945,56.658825,0.0,,394.41666,262.20636,169.35393,0.15008745,262.20636,168.75006,0.11941023,251.46341,160.95625,0.0,404.17126,404.171,82748.77,13.545662,82427.266,85193.96,81522.04,0.0,0.0,81396.86,777.243,0.0,0.0,0.0,0.0,81396.86,777.243,80094.516,77691.6796875
1021,2021-02-12 12:00:00,452.55,,157.91667,7.02336,7.03542,0.2,32.294586,172.92506,54.844074,0.0,,452.55,317.53635,164.75974,0.17220894,317.53635,164.17226,0.13701019,305.83984,156.58989,0.0,453.18112,453.17938,92783.375,15.986572,92627.766,95065.8,90681.17,0.0,0.0,90525.016,772.6143,0.0,0.0,0.0,0.0,90525.016,772.6143,89076.62,86404.3203125
1022,2021-02-12 13:00:00,407.06668,,174.4,7.85361,7.66917,0.2,32.016212,190.16496,56.481,0.0,,407.06668,242.34546,179.02242,0.15490116,242.34546,178.38406,0.123240046,232.51964,170.14532,0.0,394.61166,394.60867,80790.55,15.351041,80436.55,82717.2,79184.43,0.0,0.0,79064.984,772.3981,0.0,0.0,0.0,0.0,79064.984,772.3981,77799.945,75465.9453125
1023,2021-02-12 14:00:00,398.55,,139.33333,8.36284,8.2225,0.2,28.61123,206.61032,61.284176,0.0,,398.55,260.08374,140.96039,0.15166031,260.08374,140.45776,0.12066161,246.02213,133.97066,0.0,372.3929,372.3884,76240.59,15.195894,75811.414,78000.85,74214.52,0.0,0.0,74110.54,775.75385,0.0,0.0,0.0,0.0,74110.54,775.75385,72924.766,70737.0234375
1024,2021-02-12 15:00:00,330.93332,,82.76667,8.43882,8.38458,0.2,22.57478,221.34988,68.56436,0.0,,330.93332,236.25053,82.50619,0.12593012,236.25053,82.212,0.10019056,215.74034,78.41499,0.0,288.27225,288.27148,59019.777,13.674929,58317.504,60286.008,57573.234,0.0,0.0,57509.938,771.2513,0.0,0.0,0.0,0.0,57509.938,771.2513,56589.777,54892.0859375
1025,2021-02-12 16:00:00,183.7,,71.91667,7.74613,8.69208,0.2,14.578963,234.23485,77.58277,0.0,,183.7,95.491905,69.481155,0.069903396,95.491905,69.233406,0.055615447,78.06207,66.03583,0.0,141.21594,141.21475,28912.89,10.262308,27884.348,29154.777,27678.635,0.0,0.0,27663.732,765.6238,0.0,0.0,0.0,0.0,27663.732,765.6238,27221.113,26404.48046875
1026,2021-02-12 17:00:00,19.41667,,19.41667,6.46397,7.32375,0.2,5.241592,245.62396,87.739395,0.0,,19.41667,0.0,19.446163,0.007388629,0.0,19.376823,0.0058784257,0.0,18.481895,0.0,18.112259,18.111858,3708.0496,6.8156943,3076.11,3256.7688,3121.534,0.0,0.0,3121.3147,713.7574,0.0,0.0,0.0,0.0,3121.3147,713.7574,3071.3738,2979.232666015625
1027,2021-02-12 18:00:00,0.0,,0.0,5.78884,6.19875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,2021-02-12 19:00:00,0.0,,0.0,5.23595,4.55125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,2021-02-12 20:00:00,0.0,,0.0,4.68306,3.52,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,2021-02-12 21:00:00,0.0,,0.0,4.13018,5.20625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,2021-02-12 22:00:00,0.0,,0.0,3.57729,4.655,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,2021-02-12 23:00:00,0.0,,0.0,3.05975,4.41542,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,2021-02-13 00:00:00,0.0,,0.0,2.76603,3.93875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,2021-02-13 01:00:00,0.0,,0.0,2.53778,4.20875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,2021-02-13 02:00:00,0.0,,0.0,2.33004,4.69583,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,2021-02-13 03:00:00,0.0,,0.0,2.21994,5.075,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,2021-02-13 04:00:00,0.0,,0.0,2.13192,4.84917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2021-02-13 05:00:00,0.0,,0.0,2.07651,5.38208,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,2021-02-13 06:00:00,0.0,,0.0,2.03809,6.24875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,2021-02-13 07:00:00,0.2,,0.2,2.27968,8.30292,0.2,-2.9320138,105.63969,88.07062,0.0,,0.2,0.0,0.21082957,7.610604e-05,0.0,0.2100778,0.0,0.0,0.20037527,0.0,0.19636777,0.1963645,40.20303,2.283265,1.271838,1.2459776,1.2427568,0.0,0.0,1.2427474,43.561337,0.0,0.0,0.0,1.2427474,0.0,200.0,0.0,0.0
1041,2021-02-13 08:00:00,87.01667,,46.9,3.94606,8.27917,0.2,7.1639123,116.20507,77.842896,0.0,,87.01667,67.744385,55.36597,0.03311247,58.215504,55.168552,0.026344426,47.30447,52.620564,0.0,97.92654,97.94261,20054.072,5.7368593,19038.184,20182.977,18842.873,0.0,0.0,18835.674,769.96204,0.0,0.0,0.0,0.0,18835.674,769.96204,18534.303,17978.2734375
1042,2021-02-13 09:00:00,243.8,,60.4,6.47688,7.85,0.2,16.335201,127.82208,68.72327,0.0,,243.8,236.62007,68.844,0.09277326,236.62007,68.59852,0.073810816,215.84737,65.43027,0.0,275.65207,275.64987,56435.184,11.654724,55694.875,57911.53,55247.82,0.0,0.0,55190.113,776.3379,0.0,0.0,0.0,0.0,55190.113,776.3379,54307.07,52677.859375
1043,2021-02-13 10:00:00,327.63333,,120.71667,8.68283,8.18625,0.2,24.068693,141.03542,61.30573,0.0,,327.63333,243.60077,129.94638,0.12467437,243.60077,129.48303,0.09919148,230.4129,123.50279,0.0,346.83737,346.837,71010.39,15.061529,70495.625,72567.02,69807.12,0.0,0.0,69714.16,771.608,0.0,0.0,0.0,0.0,69714.16,771.608,68598.734,66540.7734375
1044,2021-02-13 11:00:00,361.05,,199.05,10.3067,8.24417,0.2,29.72345,156.14987,56.33094,0.0,,361.05,181.14047,206.98703,0.13739042,181.14047,206.24898,0.10930843,173.86072,196.72327,0.0,363.1723,363.17157,74354.195,16.96158,73893.98,75650.13,72457.305,0.0,0.0,72356.09,767.8632,0.0,0.0,0.0,0.0,72356.09,767.8632,71198.4,69062.4453125
1045,2021-02-13 12:00:00,378.46667,,254.43333,11.38189,9.51667,0.2,32.630104,172.89517,54.50763,0.0,,378.46667,133.55211,259.56415,0.144018,133.55211,258.63864,0.11458135,128.7284,246.69328,0.0,367.91324,367.90912,75324.29,17.610388,74880.01,76516.29,73372.484,0.0,0.0,73267.64,762.4015,0.0,0.0,0.0,0.0,73267.64,762.4015,72095.36,69932.5
1046,2021-02-13 13:00:00,324.63333,,233.51666,11.95353,9.86458,0.2,32.349136,190.22374,56.15464,0.0,,324.63333,94.84191,235.84186,0.12353278,94.84191,235.00092,0.098283224,91.06966,224.14728,0.0,308.9126,308.91223,63246.965,17.072416,62608.977,64087.797,61767.84,0.0,0.0,61693.49,762.94836,0.0,0.0,0.0,0.0,61693.49,762.94836,60706.39,58885.19921875
1047,2021-02-13 14:00:00,316.08334,,186.25,12.31698,9.30333,0.2,28.926868,206.74428,60.981777,0.0,,316.08334,130.20775,187.01859,0.12027925,130.20775,186.35173,0.095694706,123.29709,177.74498,0.0,295.02124,295.01834,60400.77,17.37776,59719.277,61079.453,58351.77,0.0,0.0,58284.992,762.37994,0.0,0.0,0.0,0.0,58284.992,762.37994,57352.434,55631.859375
1048,2021-02-13 15:00:00,301.16666,,117.73333,12.45636,9.29667,0.2,22.865515,221.53447,68.290436,0.0,,301.16666,174.62083,116.840744,0.114603005,174.62083,116.424126,0.091178656,159.7482,111.04702,0.0,265.3793,265.37674,54332.305,17.01054,53561.82,54846.734,52362.94,0.0,0.0,52309.03,762.61255,0.0,0.0,0.0,0.0,52309.03,762.61255,51472.086,49927.921875
1049,2021-02-13 16:00:00,154.96667,,90.65,11.8824,9.73958,0.2,14.844528,234.44948,77.334854,0.0,,154.96667,55.042034,87.95877,0.058969498,55.042034,87.645134,0.04691639,45.241947,83.5972,0.0,126.26237,126.26128,25850.383,13.990775,24813.268,25666.377,24752.37,0.0,0.0,24739.947,751.98157,0.0,0.0,0.0,0.0,24739.947,751.98157,24344.107,23613.78515625
1050,2021-02-13 17:00:00,40.25,,34.65,10.82922,8.68667,0.2,5.486186,245.85713,87.511665,0.0,,40.25,2.5430427,32.341877,0.01531634,2.4759736,32.226555,0.012185748,0.0,30.738157,0.0,30.123394,30.123154,6167.42,11.366138,5406.5615,5648.569,5417.38,0.0,0.0,5416.7295,718.8229,0.0,0.0,0.0,0.0,5416.7295,718.8229,5330.0615,5170.15966796875
1051,2021-02-13 18:00:00,0.0,,0.0,9.60172,7.285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,2021-02-13 19:00:00,0.0,,0.0,8.481,6.1625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,2021-02-13 20:00:00,0.0,,0.0,7.38269,4.35042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,2021-02-13 21:00:00,0.0,,0.0,6.28438,3.19625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,2021-02-13 22:00:00,0.0,,0.0,5.18607,2.3025,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2021-02-13 23:00:00,0.0,,0.0,4.06864,2.37833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,2021-02-14 00:00:00,0.0,,0.0,2.80648,1.44375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,2021-02-14 01:00:00,0.0,,0.0,1.36224,1.21042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2021-02-14 02:00:00,0.0,,0.0,-0.03392,1.83042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,2021-02-14 03:00:00,0.0,,0.0,-0.95888,2.57417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,2021-02-14 04:00:00,0.0,,0.0,-1.77733,2.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,2021-02-14 05:00:00,0.0,,0.0,-2.43839,2.72083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2021-02-14 06:00:00,0.0,,0.0,-3.02109,3.0225,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,2021-02-14 07:00:00,0.25,,0.25,-3.17568,3.39667,0.2,-2.6884115,105.403145,87.831924,0.0,,0.25,0.0,0.26212946,9.513255e-05,0.0,0.2611948,0.0,0.0,0.24913138,0.0,0.24414875,0.24414298,49.985935,-3.169566,1.9665626,1.9170393,1.9113007,0.0,0.0,1.9112864,54.07369,0.0,0.0,0.0,1.9112864,0.0,200.0,0.0,0.0
1065,2021-02-14 08:00:00,72.33333,,39.13333,-2.51581,3.83292,0.2,7.422954,115.983826,77.58491,0.0,,72.33333,55.248814,46.572052,0.027525015,47.47755,46.405987,0.021899024,38.809757,44.262703,0.0,81.41101,81.43279,16673.527,-0.53425175,15680.438,16933.926,15825.369,0.0,0.0,15820.438,782.9447,0.0,0.0,0.0,0.0,15820.438,782.9447,15567.312,15100.2919921875
1066,2021-02-14 09:00:00,220.35,,76.15,-1.23056,4.34917,0.2,16.615362,127.621826,68.44046,0.0,,220.35,185.31123,85.490685,0.083849825,185.31123,85.185844,0.06671129,169.36218,81.251495,0.0,245.60141,245.60004,50282.676,4.5467973,49456.66,52469.977,49975.188,0.0,0.0,49929.844,792.1888,0.0,0.0,0.0,0.0,49929.844,792.1888,49130.97,47657.0390625
1067,2021-02-14 10:00:00,377.23334,,73.0,0.25926,4.08875,0.2,24.373142,140.86992,60.995914,0.0,,377.23334,357.45642,80.37409,0.14354867,357.45642,80.0875,0.11420795,338.46832,76.38862,0.0,406.5598,406.5594,83237.18,9.987507,82923.78,86559.96,82794.42,0.0,0.0,82667.95,784.8792,0.0,0.0,0.0,0.0,82667.95,784.8792,81345.266,78904.90625
1068,2021-02-14 11:00:00,450.43332,,103.53333,1.48651,4.21042,0.2,30.050213,156.04169,55.998913,0.0,,450.43332,387.39105,111.74318,0.17140348,387.39105,111.34474,0.13636936,372.12317,106.202225,0.0,468.75888,468.75757,95970.87,12.613935,95867.23,99320.26,95053.086,0.0,0.0,94884.44,780.34576,0.0,0.0,0.0,0.0,94884.44,780.34576,93366.28,90565.296875
1069,2021-02-14 12:00:00,490.65,,122.28333,2.40302,4.40083,0.2,32.969463,172.86826,54.167587,0.0,,490.65,396.27176,129.28523,0.18670714,396.27176,128.82423,0.14854503,382.24005,122.87442,0.0,495.01218,495.01016,101346.875,14.008075,101329.516,104564.78,100020.18,0.0,0.0,99832.47,776.2745,0.0,0.0,0.0,0.0,99832.47,776.2745,98235.15,95288.09375
1070,2021-02-14 13:00:00,497.4,,107.25,3.00317,4.14917,0.2,32.685177,190.28706,55.825577,0.0,,497.4,405.82147,111.63187,0.18927571,405.82147,111.23382,0.15058859,389.98904,106.096436,0.0,486.16376,486.16226,99536.914,14.590172,99490.78,102503.2,98177.09,0.0,0.0,97994.62,776.07294,0.0,0.0,0.0,0.0,97994.62,776.07294,96426.7,93533.90625
1071,2021-02-14 14:00:00,424.51666,,122.3,3.18993,4.73042,0.2,29.24473,206.88368,60.67765,0.0,,424.51666,302.9476,124.457985,0.1615414,302.9476,124.014206,0.12852305,287.16443,118.286545,0.0,397.34198,397.33997,81349.914,12.306858,81005.19,84016.91,80453.07,0.0,0.0,80332.54,780.2767,0.0,0.0,0.0,0.0,80332.54,780.2767,79047.22,76675.8046875
1072,2021-02-14 15:00:00,321.76666,,108.38333,2.96841,5.64333,0.2,23.157656,221.72462,68.01558,0.0,,321.76666,203.12389,107.945015,0.122441925,203.12389,107.56011,0.097415335,186.1502,102.5924,0.0,282.96774,282.96677,57932.76,9.08757,57214.29,59918.777,57571.395,0.0,0.0,57509.996,783.0239,0.0,0.0,0.0,0.0,57509.996,783.0239,56589.836,54892.140625
1073,2021-02-14 16:00:00,190.31667,,78.76667,2.22013,6.46417,0.2,15.110917,234.66936,77.08649,0.0,,190.31667,95.62832,75.99231,0.07242124,95.62832,75.721344,0.057618655,79.014465,72.22412,0.0,148.2138,148.21266,30345.12,5.260414,29322.904,31097.287,29722.46,0.0,0.0,29705.893,778.6967,0.0,0.0,0.0,0.0,29705.893,778.6967,29230.598,28353.6796875
1074,2021-02-14 17:00:00,56.53333,,34.5,1.08121,7.7275,0.2,5.7312746,246.09515,87.28372,0.0,,56.53333,10.45598,30.258312,0.021512639,10.180218,30.150421,0.01711555,0.0,28.757908,0.0,28.18275,28.182318,5769.9663,1.6146961,5026.803,5408.309,5186.6094,0.0,0.0,5186.056,744.0987,0.0,0.0,0.0,0.0,5186.056,744.0987,5103.079,4949.98681640625
1075,2021-02-14 18:00:00,0.0,,0.0,-0.10257,6.18083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,2021-02-14 19:00:00,0.0,,0.0,-1.044,6.84167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2021-02-14 20:00:00,0.0,,0.0,-1.94277,7.66917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,2021-02-14 21:00:00,0.0,,0.0,-2.84154,8.27083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,2021-02-14 22:00:00,0.0,,0.0,-3.74031,8.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,2021-02-14 23:00:00,0.0,,0.0,-4.52746,8.7625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,2021-02-15 00:00:00,0.0,,0.0,-4.61337,11.29708,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,2021-02-15 01:00:00,0.0,,0.0,-4.52738,11.84042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,2021-02-15 02:00:00,0.0,,0.0,-4.43384,11.15333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2021-02-15 03:00:00,0.0,,0.0,-4.34965,10.99292,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,2021-02-15 04:00:00,0.0,,0.0,-4.26757,9.83333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,2021-02-15 05:00:00,0.0,,0.0,-4.18862,9.36125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,2021-02-15 06:00:00,0.0,,0.0,-4.10974,9.98125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,2021-02-15 07:00:00,0.33333,,0.33333,-3.85182,10.83917,0.2,-2.4401789,105.16632,87.58871,0.0,,0.33333,0.0,0.34753716,0.00012684213,0.0,0.34629792,0.0,0.0,0.330304,0.0,0.32369792,0.3236919,66.27255,-3.8467658,3.4540884,3.3650196,3.3563821,0.0,0.0,3.3563573,71.83283,0.0,0.0,0.0,3.3563573,0.0,200.0,0.0,0.0
1089,2021-02-15 08:00:00,72.08333,,54.45,-2.46133,12.42708,0.2,7.686482,115.76224,77.32252,0.0,,72.08333,28.933025,61.424698,0.027429882,24.863325,61.205673,0.021823335,20.441904,58.37886,0.0,77.24435,77.1974,15805.899,-1.3652908,14813.745,16043.007,15292.652,0.0,0.0,15288.221,780.50836,0.0,0.0,0.0,0.0,15288.221,780.50836,15043.609,14592.30078125
1090,2021-02-15 09:00:00,167.23334,,116.85,-0.64825,13.67833,0.2,16.899908,127.421394,68.15333,0.0,,167.23334,64.4954,122.80484,0.06363733,64.4954,122.36695,0.050630145,59.05432,116.71538,0.0,172.2543,172.25345,35266.105,1.6246046,34275.984,36703.492,35009.363,0.0,0.0,34987.242,793.2706,0.0,0.0,0.0,0.0,34987.242,793.2706,34427.445,33394.62109375
1091,2021-02-15 10:00:00,249.63333,,165.15,1.18567,16.73458,0.2,24.681885,140.70474,60.681858,0.0,,249.63333,99.06606,171.13747,0.09499302,99.06606,170.52724,0.075576864,93.903534,162.65135,0.0,251.42378,251.42241,51475.656,3.978084,50665.64,53834.066,51326.785,0.0,0.0,51279.094,792.7138,0.0,0.0,0.0,0.0,51279.094,792.7138,50458.63,48944.87109375
1092,2021-02-15 11:00:00,352.51666,,209.0,3.0829,14.24667,0.2,30.381098,155.93488,55.662865,0.0,,352.51666,160.06393,217.2499,0.13414323,160.06393,216.47525,0.10672495,153.8786,206.47723,0.0,353.1487,353.14697,72303.7,7.5923753,71810.05,75476.586,72175.31,0.0,0.0,72080.23,788.2759,0.0,0.0,0.0,0.0,72080.23,788.2759,70926.945,68799.1328125
1093,2021-02-15 12:00:00,395.55,,228.06667,4.68384,12.65917,0.2,33.31254,172.8443,53.824066,0.0,,395.55,180.0051,234.42577,0.15051872,180.0051,233.58986,0.11975335,173.75758,222.8014,0.0,388.6278,388.62576,79565.61,10.126407,79191.31,82639.125,78756.234,0.0,0.0,78641.55,784.47003,0.0,0.0,0.0,0.0,78641.55,784.47003,77383.28,75061.78125
1094,2021-02-15 13:00:00,381.06668,,219.91667,5.83647,11.97333,0.2,33.024223,190.35495,55.493923,0.0,,381.06668,167.5074,223.46956,0.14500737,167.5074,222.67273,0.11536851,161.09819,212.38849,0.0,366.01694,366.01468,74936.68,11.174982,74486.01,77513.24,74584.95,0.0,0.0,74480.93,779.5096,0.0,0.0,0.0,0.0,74480.93,779.5096,73289.234,71090.5546875
1095,2021-02-15 14:00:00,416.48334,,137.66667,6.7444,13.1825,0.2,29.564701,207.02853,60.37191,0.0,,416.48334,279.3603,139.84671,0.15848449,279.3603,139.34805,0.12609096,265.07404,132.9122,0.0,390.0265,390.0235,79851.86,12.041342,79482.28,82503.84,79362.66,0.0,0.0,79245.07,778.30585,0.0,0.0,0.0,0.0,79245.07,778.30585,77977.16,75637.8359375
1096,2021-02-15 15:00:00,247.1,,156.16667,6.76415,15.41667,0.2,23.4511,221.92029,67.73987,0.0,,247.1,86.55674,154.5518,0.09402901,86.55674,154.00072,0.074809894,79.45982,146.88812,0.0,221.82098,221.81891,45414.574,9.414591,44526.973,46616.785,44633.62,0.0,0.0,44595.96,775.5681,0.0,0.0,0.0,0.0,44595.96,775.5681,43882.426,42565.953125
1097,2021-02-15 16:00:00,93.88333,,85.11667,5.81538,14.77792,0.2,15.378039,234.89441,76.83775,0.0,,93.88333,7.5277214,85.98716,0.03572544,7.5277214,85.68056,0.028423319,6.251184,81.72336,0.0,86.21505,86.21359,17651.223,6.883377,16638.145,17591.057,16984.389,0.0,0.0,16978.701,760.2347,0.0,0.0,0.0,0.0,16978.701,760.2347,16707.043,16205.8310546875
1098,2021-02-15 17:00:00,6.11667,,6.11667,4.48923,12.56167,0.2,5.976786,246.33792,87.055626,0.0,,6.11667,0.0,6.29228,0.0023275777,0.0,6.2698436,0.001851831,0.0,5.980268,0.0,5.8606625,5.860561,1199.8726,4.5717783,781.86914,820.0581,793.94183,0.0,0.0,793.92596,667.17303,0.0,0.0,0.0,0.0,793.92596,667.17303,781.22314,757.7864990234375
1099,2021-02-15 18:00:00,0.0,,0.0,3.38008,12.40542,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,2021-02-15 19:00:00,0.0,,0.0,2.95029,13.68042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,2021-02-15 20:00:00,0.0,,0.0,2.63283,13.63417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,2021-02-15 21:00:00,0.0,,0.0,2.31537,11.86333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,2021-02-15 22:00:00,0.0,,0.0,1.99791,10.82917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,2021-02-15 23:00:00,0.0,,0.0,1.64415,10.555,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,2021-02-16 00:00:00,0.0,,0.0,1.06301,9.655,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,2021-02-16 01:00:00,0.0,,0.0,0.43048,9.56042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,2021-02-16 02:00:00,0.0,,0.0,-0.16687,9.83875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,2021-02-16 03:00:00,0.0,,0.0,-0.53251,8.95292,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2021-02-16 04:00:00,0.0,,0.0,-0.84577,6.59,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
