hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
903,2021-02-07 14:00:00,364.48334,,70.31667,12.48661,2.07583,0.2,23.852358,203.79294,62.175396,0.0,,364.48334,339.54803,78.26131,0.5537321,339.54803,76.28214,0.41050005,320.15298,73.04601,0.13079879,385.4632,385.46152,65048.066,23.02463,64730.832,65105.547,62527.97,0.0,0.0,62415.574,724.1953,0.0,0.0,0.0,0.0,62415.574,724.1953,61410.434,59568.12109375
904,2021-02-07 15:00:00,233.26666,,85.36667,12.43205,2.04125,0.2,18.673597,218.31247,69.70671,0.0,,233.26666,160.20984,89.50067,0.35438448,160.20984,87.237045,0.262717,145.1237,83.53618,0.08371026,224.16872,224.16077,37827.496,18.574484,37100.832,37824.01,35937.65,0.0,0.0,35900.75,727.61255,0.0,0.0,0.0,0.0,35900.75,727.61255,35322.566,34262.88671875
905,2021-02-07 16:00:00,106.41667,,69.43333,11.74876,1.29042,0.2,11.592771,231.40707,78.94113,0.0,,106.41667,35.301716,68.99829,0.16167083,35.301716,67.253136,0.11985198,27.864874,64.40005,0.03818877,90.457054,90.45759,15265.142,14.355337,14424.863,14912.619,14368.265,0.0,0.0,14362.202,715.2775,0.0,0.0,0.0,0.0,14362.202,715.2775,14130.966,13707.0361328125
906,2021-02-07 17:00:00,10.51667,,10.51667,10.7325,1.4,0.2,3.1441004,243.27539,89.2946,0.0,,10.51667,0.0,10.611128,0.015977185,0.0,10.343012,0.01184442,0.0,9.904225,0.0037740206,9.70984,9.709607,1638.5482,11.010235,1225.6359,1277.2198,1233.8497,0.0,0.0,1233.7932,651.19073,0.0,0.0,0.0,0.0,1233.7932,651.19073,1213.9332,1177.5152587890625
907,2021-02-07 18:00:00,0.0,,0.0,9.66324,1.06708,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,2021-02-07 19:00:00,0.0,,0.0,8.60205,0.55083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,2021-02-07 20:00:00,0.0,,0.0,7.58168,0.75083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,2021-02-07 21:00:00,0.0,,0.0,6.44145,0.3025,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,2021-02-07 22:00:00,0.0,,0.0,5.27874,0.275,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,2021-02-07 23:00:00,0.0,,0.0,4.13397,0.26125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2021-02-08 00:00:00,0.0,,0.0,3.08625,0.54833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,2021-02-08 01:00:00,0.0,,0.0,1.96909,0.70875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2021-02-08 02:00:00,0.0,,0.0,0.89795,1.43208,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,2021-02-08 03:00:00,0.0,,0.0,0.20717,1.90875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,2021-02-08 04:00:00,0.0,,0.0,-0.41811,2.50458,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,2021-02-08 05:00:00,0.0,,0.0,-1.02292,3.40167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,2021-02-08 06:00:00,0.0,,0.0,-1.50069,2.32917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,2021-02-08 07:00:00,0.0,,0.0,-1.87078,2.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,2021-02-08 08:00:00,13.0,,12.9,-1.55191,1.99458,0.2,3.2590232,116.550415,77.53828,0.0,,13.0,0.24803136,12.153394,0.01974992,0.19451976,11.846196,0.014641275,0.15918827,11.343641,0.0046651904,11.277345,11.277453,1903.0895,-1.2419213,1466.766,1583.2516,1520.7765,0.0,0.0,1520.7006,689.2032,0.0,0.0,0.0,0.0,1520.7006,689.2032,1496.2261,1451.33935546875
922,2021-02-08 09:00:00,129.1,,65.0,-0.14178,1.19208,0.2,11.745901,128.4127,68.445496,0.0,,129.1,115.681335,81.299934,0.19613191,92.24634,79.24542,0.14539912,84.30557,75.88356,0.04632893,157.03075,156.92989,26479.693,4.4102182,25672.547,27257.742,24832.676,0.0,0.0,24814.512,757.4965,0.0,0.0,0.0,0.0,24814.512,757.4965,24416.285,23683.794921875
923,2021-02-08 10:00:00,271.81668,,65.23333,1.47461,0.88958,0.2,18.871944,141.51143,61.13647,0.0,,271.81668,308.3063,81.95291,0.4129506,273.76987,79.88153,0.30613405,259.101,76.49269,0.09754435,328.97742,329.11475,55533.7,11.217505,55103.465,57213.723,53134.56,0.0,0.0,53045.58,730.6384,0.0,0.0,0.0,0.0,53045.58,730.6384,52195.68,50629.80859375
924,2021-02-08 11:00:00,242.81667,,185.3,2.21492,0.61458,0.2,24.100248,156.05376,56.361702,0.0,,242.81667,78.027336,199.72548,0.3688931,66.98996,194.677,0.27347273,64.29201,186.41817,0.087137386,245.78137,245.875,41492.324,9.629952,40817.113,42680.902,39630.49,0.0,0.0,39587.76,754.23486,0.0,0.0,0.0,0.0,39587.76,754.23486,38951.336,37782.79296875
925,2021-02-08 12:00:00,227.15,,192.11667,2.50753,0.41375,0.2,26.899967,171.8245,54.815914,0.0,,227.15,44.617264,198.42943,0.34509188,41.640747,193.414,0.2558281,40.109245,185.20874,0.08151523,220.89151,220.89209,37277.074,9.260176,36545.06,38273.242,36442.523,0.0,0.0,36406.473,749.20734,0.0,0.0,0.0,0.0,36406.473,749.20734,35820.566,34745.94921875
926,2021-02-08 13:00:00,244.61667,,190.65,2.73093,0.325,0.2,26.920513,188.09372,56.771255,0.0,,244.61667,65.31753,199.09003,0.3716277,63.926865,194.05693,0.2755,61.290527,185.8244,0.08778334,242.25867,242.23878,40879.3,10.180743,40191.715,41974.62,39947.816,0.0,0.0,39904.605,746.88434,0.0,0.0,0.0,0.0,39904.605,746.88434,39262.055,38084.1953125
927,2021-02-08 14:00:00,287.35,,154.5,2.96938,0.42333,0.2,24.159477,203.8801,61.887276,0.0,,287.35,152.95192,161.57883,0.43654922,152.95192,157.49345,0.3236285,144.3697,150.81207,0.10311865,289.3792,289.38104,48834.105,11.809995,48258.27,50149.797,47802.36,0.0,0.0,47740.36,747.4031,0.0,0.0,0.0,0.0,47740.36,747.4031,46971.664,45562.515625
928,2021-02-08 15:00:00,220.71667,,116.1,2.91309,0.74583,0.2,18.96406,218.44777,69.44439,0.0,,220.71667,113.03191,118.84192,0.3353182,113.03191,115.83676,0.24858257,102.5874,110.92261,0.07920656,209.31743,209.3193,35322.723,9.170002,34567.05,36219.7,34488.824,0.0,0.0,34456.734,748.1073,0.0,0.0,0.0,0.0,34456.734,748.1073,33901.918,32884.86328125
929,2021-02-08 16:00:00,141.01666,,61.51667,2.43993,1.27333,0.2,11.864494,231.57503,78.70278,0.0,,141.01666,75.749344,61.724693,0.21423599,75.749344,60.163082,0.15882029,60.20295,57.610786,0.050605353,115.50706,115.51144,19492.912,5.7722707,18637.48,19751.924,18807.13,0.0,0.0,18797.516,744.76215,0.0,0.0,0.0,0.0,18797.516,744.76215,18494.848,17940.001953125
930,2021-02-08 17:00:00,16.85,,16.51667,1.53169,1.32,0.2,3.399038,243.46541,89.07527,0.0,,16.85,0.061833985,16.224592,0.025598936,0.061833985,15.814539,0.018977344,0.0,15.143633,0.0060468046,14.846685,14.847062,2505.4844,1.9586656,2022.0027,2169.187,2077.4846,0.0,0.0,2077.3457,691.13116,0.0,0.0,0.0,0.0,2077.3457,691.13116,2043.9088,1982.591552734375
931,2021-02-08 18:00:00,0.0,,0.0,0.68654,2.38208,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,2021-02-08 19:00:00,0.0,,0.0,-0.13579,2.42583,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,2021-02-08 20:00:00,0.0,,0.0,-0.95811,2.52083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,2021-02-08 21:00:00,0.0,,0.0,-1.78044,3.30708,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,2021-02-08 22:00:00,0.0,,0.0,-2.60276,3.625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,2021-02-08 23:00:00,0.0,,0.0,-3.36977,3.34208,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,2021-02-09 00:00:00,0.0,,0.0,-3.7941,2.63083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,2021-02-09 01:00:00,0.0,,0.0,-4.16334,2.17417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,2021-02-09 02:00:00,0.0,,0.0,-4.51125,2.6725,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,2021-02-09 03:00:00,0.0,,0.0,-4.72245,2.60167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,2021-02-09 04:00:00,0.0,,0.0,-4.91011,2.3775,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,2021-02-09 05:00:00,0.0,,0.0,-5.09042,2.07583,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,2021-02-09 06:00:00,0.0,,0.0,-5.22506,2.2225,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,2021-02-09 07:00:00,0.0,,0.0,-5.31489,2.82625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,2021-02-09 08:00:00,5.61667,,5.61667,-4.91007,4.6875,0.2,3.5055618,116.345535,77.306496,0.0,,5.61667,0.0,4.8889318,0.008532984,0.0,4.7653346,0.0063257855,0.0,4.563174,0.0020156028,4.4738855,4.4739213,755.00366,-4.8071284,441.27338,463.37167,449.15024,0.0,0.0,449.14304,654.8607,0.0,0.0,0.0,0.0,449.14304,654.8607,441.9144,428.6569519042969
946,2021-02-09 09:00:00,148.13333,,55.33333,-2.90037,5.50958,0.2,12.010872,128.22845,68.18715,0.0,,148.13333,165.70259,71.94995,0.22504781,132.13422,70.13176,0.16683544,120.96258,67.156525,0.053159244,184.40883,184.58722,31145.582,1.1259915,30393.709,32532.004,29393.885,0.0,0.0,29367.63,766.0405,0.0,0.0,0.0,0.0,29367.63,766.0405,28896.701,28029.80078125
947,2021-02-09 10:00:00,230.26666,,108.95,-1.03016,5.69667,0.2,19.158,141.35815,60.84938,0.0,,230.26666,180.06958,128.24066,0.34982678,159.89853,124.999374,0.25933826,151.48004,119.69648,0.08263368,265.83398,265.85507,44861.496,4.699191,44245.81,46875.15,43872.69,0.0,0.0,43814.566,734.2428,0.0,0.0,0.0,0.0,43814.566,734.2428,43111.6,41818.25390625
948,2021-02-09 11:00:00,419.63333,,58.61667,1.07059,6.33292,0.2,24.406042,155.94727,56.050648,0.0,,419.63333,487.93088,68.82947,0.63751733,420.21167,67.08959,0.47261283,403.59454,64.24343,0.15058996,458.6288,459.4977,77541.99,10.575865,77488.48,80464.6,72977.14,0.0,0.0,72793.02,719.2164,0.0,0.0,0.0,0.0,72793.02,719.2164,71627.33,69478.5078125
949,2021-02-09 12:00:00,322.66666,,183.5,2.07263,6.37125,0.2,27.218657,171.78127,54.494915,0.0,,322.66666,176.70898,198.87894,0.49020317,165.39104,193.85135,0.36340395,159.42102,185.62753,0.115792416,338.26105,338.10422,57058.52,9.049565,56616.094,59253.715,55399.766,0.0,0.0,55317.52,760.5745,0.0,0.0,0.0,0.0,55317.52,760.5745,54427.82,52794.984375
950,2021-02-09 13:00:00,346.8,,156.96667,2.70461,4.58583,0.2,27.240734,188.12149,56.45884,0.0,,346.8,229.15155,171.74072,0.52686715,226.71208,167.3985,0.39058417,217.5325,160.2969,0.124452926,370.39478,370.4949,62523.668,11.28615,62166.332,64661.434,59758.254,0.0,0.0,59662.496,753.0396,0.0,0.0,0.0,0.0,59662.496,753.0396,58701.59,56940.54296875
951,2021-02-09 14:00:00,276.8,,139.53333,2.82923,4.12583,0.2,24.469645,203.97227,61.59702,0.0,,276.8,157.6334,145.83748,0.4205214,157.6334,142.15015,0.31174654,148.94543,136.11967,0.09933267,279.46115,279.45596,47159.086,9.499875,46558.383,48703.996,46491.266,0.0,0.0,46433.67,751.94684,0.0,0.0,0.0,0.0,46433.67,751.94684,45685.98,44315.3984375
952,2021-02-09 15:00:00,165.23334,,134.88333,2.23654,4.12417,0.2,19.256807,218.58844,69.18077,0.0,,165.23334,32.707413,136.23788,0.25102657,32.707413,132.7932,0.18609436,29.741547,127.15968,0.05929577,153.82132,153.80959,25956.316,5.9083915,25119.096,26587.285,25337.791,0.0,0.0,25320.314,750.42017,0.0,0.0,0.0,0.0,25320.314,750.42017,24912.656,24165.27734375
953,2021-02-09 16:00:00,44.08333,,44.08333,1.08948,3.99625,0.2,12.137886,231.7483,78.46371,0.0,,44.08333,0.0,43.1523,0.06697249,0.0,42.06167,0.049648933,0.0,40.27727,0.015819779,39.48723,39.482803,6662.8184,2.0399861,5975.6904,6419.8315,6109.2646,0.0,0.0,6108.1875,726.4372,0.0,0.0,0.0,0.0,6108.1875,726.4372,6009.8467,5829.55126953125
954,2021-02-09 17:00:00,6.21667,,6.21667,-0.0106,2.285,0.2,3.6552348,243.66057,88.85552,0.0,,6.21667,0.0,6.390844,0.009444519,0.0,6.2293997,0.0070015364,0.0,5.965126,0.0022309192,5.84801,5.848125,986.89264,0.14706469,642.6576,680.13727,657.8553,0.0,0.0,657.8403,649.74316,0.0,0.0,0.0,0.0,657.8403,649.74316,647.25323,627.8356323242188
955,2021-02-09 18:00:00,0.0,,0.0,-0.46337,1.86458,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,2021-02-09 19:00:00,0.0,,0.0,-0.80533,1.44292,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,2021-02-09 20:00:00,0.0,,0.0,-1.14729,0.72833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,2021-02-09 21:00:00,0.0,,0.0,-1.48925,0.63875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,2021-02-09 22:00:00,0.0,,0.0,-1.83121,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2021-02-09 23:00:00,0.0,,0.0,-2.17065,0.70875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,2021-02-10 00:00:00,0.0,,0.0,-2.49545,1.09917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,2021-02-10 01:00:00,0.0,,0.0,-2.82388,0.87833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,2021-02-10 02:00:00,0.0,,0.0,-3.13401,0.50083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2021-02-10 03:00:00,0.0,,0.0,-3.32373,0.78208,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2021-02-10 04:00:00,0.0,,0.0,-3.49272,1.57083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,2021-02-10 05:00:00,0.0,,0.0,-3.65523,1.72417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,2021-02-10 06:00:00,0.0,,0.0,-3.77752,1.87417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,2021-02-10 07:00:00,0.0,,0.0,-3.81874,1.85167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2021-02-10 08:00:00,13.01667,,12.4,-3.16427,1.61208,0.2,3.7571843,116.14049,77.06979,0.0,,13.01667,1.5860747,9.670902,0.019775247,0.61813414,9.426336,0.014660049,0.511058,9.026443,0.0046711727,9.351328,9.349507,1577.8181,-2.9006126,1170.8176,1265.2838,1213.178,0.0,0.0,1213.1302,686.80206,0.0,0.0,0.0,0.0,1213.1302,686.80206,1193.6099,1157.8016357421875
970,2021-02-10 09:00:00,139.58333,,65.78333,-0.9777,1.93542,0.2,12.280829,128.04427,67.92393,0.0,,139.58333,130.40121,81.89033,0.21205844,103.98431,79.8209,0.157206,95.3513,76.43462,0.050090987,168.39929,168.46939,28426.799,3.6714432,27637.646,29390.713,26620.385,0.0,0.0,26599.25,761.0476,0.0,0.0,0.0,0.0,26599.25,761.0476,26172.47,25387.296875
971,2021-02-10 10:00:00,260.51666,,89.03333,1.39514,1.96375,0.2,19.448938,141.20547,60.557487,0.0,,260.51666,253.1564,108.30528,0.39578333,224.79874,105.567856,0.29340738,213.17195,101.08932,0.093489215,308.06766,308.1007,51988.45,9.8815155,51489.445,53711.91,49936.11,0.0,0.0,49859.03,733.2969,0.0,0.0,0.0,0.0,49859.03,733.2969,49059.69,47587.90234375
972,2021-02-10 11:00:00,373.16666,,73.4,3.62705,1.64208,0.2,24.71653,155.8423,55.735016,0.0,,373.16666,403.643,88.06058,0.56692404,347.6228,85.83452,0.42027965,334.12845,82.19314,0.13391489,408.1264,409.14178,69043.71,15.14173,68843.71,70583.2,63867.453,0.0,0.0,63726.52,712.5012,0.0,0.0,0.0,0.0,63726.52,712.5012,62705.63,60824.4609375
973,2021-02-10 12:00:00,424.91666,,75.4,5.39816,0.97917,0.2,27.541668,171.74084,54.169918,0.0,,424.91666,442.4826,88.41468,0.6455439,414.1425,86.179375,0.4785632,399.47415,82.52337,0.15248594,472.507,472.56152,79753.945,19.303371,79700.25,80863.4,74649.71,0.0,0.0,74481.54,737.12317,0.0,0.0,0.0,0.0,74481.54,737.12317,73284.79,71086.2421875
974,2021-02-10 13:00:00,454.56668,,64.65,6.70949,0.77417,0.2,27.564663,188.15338,56.14337,0.0,,454.56668,469.43066,72.549194,0.69058895,469.43066,70.71492,0.5119566,450.77176,67.714966,0.16312617,508.27686,508.28122,85774.68,21.873863,85795.61,86572.73,82727.484,0.0,0.0,82531.69,728.1041,0.0,0.0,0.0,0.0,82531.69,728.1041,81202.664,78766.5859375
975,2021-02-10 14:00:00,370.03333,,85.06667,7.25184,1.18125,0.2,24.782747,204.06946,61.304737,0.0,,370.03333,326.41626,94.179184,0.5621638,326.41626,91.79741,0.41675076,308.746,87.903076,0.13279046,388.84625,388.8502,65620.266,18.539268,65312.51,66554.97,63719.75,0.0,0.0,63606.355,735.212,0.0,0.0,0.0,0.0,63606.355,735.212,62581.996,60704.53515625
976,2021-02-10 15:00:00,279.05,,74.43333,7.13076,1.90083,0.2,19.55173,218.73444,68.91598,0.0,,279.05,219.94994,79.45398,0.42393965,219.94994,77.44424,0.3142806,200.37639,74.15882,0.10014011,269.14264,269.14014,45418.273,14.575246,44792.38,46189.117,44213.902,0.0,0.0,44159.37,737.87744,0.0,0.0,0.0,0.0,44159.37,737.87744,43448.33,42144.87890625
977,2021-02-10 16:00:00,168.71667,,59.43333,6.24125,1.14042,0.2,12.412848,231.92688,78.224,0.0,,168.71667,103.75763,60.240456,0.25631854,103.75763,58.716297,0.19001748,83.52538,56.22538,0.0605458,137.01509,137.01265,23121.094,10.22935,22270.719,23288.89,22323.393,0.0,0.0,22309.285,735.80115,0.0,0.0,0.0,0.0,22309.285,735.80115,21950.057,21291.556640625
978,2021-02-10 17:00:00,17.31667,,17.18333,4.79944,1.47083,0.2,3.9126043,243.8608,88.63543,0.0,,17.31667,0.036498252,16.938534,0.026307913,0.036498252,16.510454,0.019502932,0.0,15.810025,0.006214274,15.499915,15.499636,2615.5923,5.2406917,2124.2559,2258.0686,2165.3916,0.0,0.0,2165.2402,687.9152,0.0,0.0,0.0,0.0,2165.2402,687.9152,2130.3843,2066.47265625
979,2021-02-10 18:00:00,0.0,,0.0,4.28269,1.78792,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,2021-02-10 19:00:00,0.0,,0.0,3.94355,1.47667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,2021-02-10 20:00:00,0.0,,0.0,3.60441,1.57167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,2021-02-10 21:00:00,0.0,,0.0,3.26527,2.39958,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,2021-02-10 22:00:00,0.0,,0.0,2.92613,4.25375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,2021-02-10 23:00:00,0.0,,0.0,2.59094,4.085,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,2021-02-11 00:00:00,0.0,,0.0,2.28094,2.54375,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,2021-02-11 01:00:00,0.0,,0.0,1.97909,2.51708,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,2021-02-11 02:00:00,0.0,,0.0,1.69643,1.41625,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,2021-02-11 03:00:00,0.0,,0.0,1.52867,1.79667,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,2021-02-11 04:00:00,0.0,,0.0,1.38071,1.96042,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,2021-02-11 05:00:00,0.0,,0.0,1.23892,2.38375,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,2021-02-11 06:00:00,0.0,,0.0,1.13552,2.7,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,2021-02-11 07:00:00,0.0,,0.0,1.06136,2.5725,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,2021-02-11 08:00:00,2.66667,,2.66667,1.1677,3.27083,0.2052,4.0137844,115.935295,76.82828,0.0,,2.66667,0.0,2.2256029,0.004051271,0.0,2.1693325,0.003003342,0.0,2.0773025,0.00095696334,2.0366943,2.03633,343.6403,1.2191219,111.908676,109.5818,108.94965,0.0,0.0,108.94877,453.2738,0.0,0.0,0.0,0.0,108.94877,453.2738,107.19534,103.97948455810547
994,2021-02-11 09:00:00,26.75,,26.75,1.60854,3.50875,0.2052,12.555664,127.86016,67.65595,0.0,,26.75,0.0,25.324654,0.04063926,0.0,24.684565,0.030127238,0.0,23.637363,0.009599526,23.174023,23.174519,3910.7556,2.1846285,3340.1375,3587.0002,3429.897,0.0,0.0,3429.5383,710.0265,0.0,0.0,0.0,0.0,3429.5383,710.0265,3374.3347,3273.104736328125
995,2021-02-11 10:00:00,95.76667,,95.76667,2.42653,4.22,0.2052,19.744646,141.0534,60.260902,0.0,,95.76667,0.0,95.37895,0.1454911,0.0,92.96828,0.1078574,0.0,89.024254,0.034366906,87.27745,87.27557,14728.156,4.4969883,13892.001,14789.4375,13992.755,0.0,0.0,13987.335,744.19525,0.0,0.0,0.0,0.0,13987.335,744.19525,13762.154,13349.2900390625
996,2021-02-11 11:00:00,100.1,,100.05,2.98262,4.5975,0.2052,25.031599,155.73886,55.41492,0.0,,100.1,0.067076944,98.73669,0.1520744,0.05812519,96.24113,0.11273782,0.055910733,92.15826,0.035921965,90.40509,90.39606,15254.4795,5.0748124,14414.317,15318.216,14652.207,0.0,0.0,14646.262,740.5826,0.0,0.0,0.0,0.0,14646.262,740.5826,14410.456,13978.142578125
997,2021-02-11 12:00:00,120.13333,,120.13333,3.45888,4.825,0.2052,27.868885,171.70323,53.84104,0.0,,120.13333,0.0,118.78801,0.18250953,0.0,115.78562,0.1353004,0.0,110.873604,0.04311114,108.69838,108.70641,18344.734,5.9378133,17491.012,18531.297,17555.564,0.0,0.0,17546.928,744.57214,0.0,0.0,0.0,0.0,17546.928,744.57214,17264.469,16746.53515625
998,2021-02-11 13:00:00,178.55,,172.25,4.05225,4.675,0.2052,27.892185,188.18939,55.824974,0.0,,178.55,7.5647254,171.81963,0.27125758,7.5647254,167.4766,0.20109227,7.2696104,160.37169,0.0640746,164.35127,164.3322,27731.633,7.8364887,26905.855,28317.107,26810.266,0.0,0.0,26790.398,749.547,0.0,0.0,0.0,0.0,26790.398,749.547,26359.08,25568.306640625
999,2021-02-11 14:00:00,188.51666,,169.33333,4.51736,4.8975,0.2052,25.09867,204.17165,61.010548,0.0,,188.51666,21.918032,172.92526,0.28639916,21.918032,168.55444,0.21231724,20.752699,161.4038,0.06765124,178.57967,178.58505,30136.633,8.570622,29329.596,30796.102,29421.645,0.0,0.0,29398.027,747.48096,0.0,0.0,0.0,0.0,29398.027,747.48096,28924.723,28056.98046875
1000,2021-02-11 15:00:00,111.98333,,110.43333,4.59635,4.99208,0.2052,19.848717,218.88576,68.65009,0.0,,111.98333,1.6619527,108.69839,0.17012784,1.6619527,105.950806,0.12612145,1.5167989,101.45602,0.040186428,100.95274,100.94935,17035.51,6.873496,16185.637,17105.514,16429.531,0.0,0.0,16421.963,737.3991,0.0,0.0,0.0,0.0,16421.963,737.3991,16157.598,15672.8701171875
1001,2021-02-11 16:00:00,72.78333,,66.36667,4.39522,4.15,0.2052,12.689282,232.11067,77.98374,0.0,,72.78333,6.081462,66.93731,0.11057423,6.081462,65.245735,0.08197237,4.9249706,62.47779,0.026119085,66.08031,66.077385,11150.91,5.969997,10356.835,10986.704,10493.294,0.0,0.0,10490.139,729.13293,0.0,0.0,0.0,0.0,10490.139,729.13293,10321.244,10011.6064453125
1002,2021-02-11 17:00:00,8.01667,,8.01667,3.89866,5.11583,0.2052,4.171063,244.06601,88.415054,0.0,,8.01667,0.0,8.161118,0.012179123,0.0,7.9549437,0.00902879,0.0,7.617467,0.0028768687,7.467937,7.467127,1260.131,4.065749,884.76495,935.2919,899.0657,0.0,0.0,899.0372,655.93854,0.0,0.0,0.0,0.0,899.0372,655.93854,884.5653,858.0283203125
1003,2021-02-11 18:00:00,0.0,,0.0,3.29179,5.89667,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,2021-02-11 19:00:00,0.0,,0.0,2.63438,6.16917,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,2021-02-11 20:00:00,0.0,,0.0,2.04132,7.18292,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,2021-02-11 21:00:00,0.0,,0.0,1.40801,7.09042,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,2021-02-11 22:00:00,0.0,,0.0,0.57158,6.8,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,2021-02-11 23:00:00,0.0,,0.0,0.08655,7.02417,0.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
